text_akhir,label
seabank amanah uang tabungan juta saya😭😭😭😭tiba blokir logindi suruh telefon customer service cuman bikin habis pulsa data sesuai sesuai ktp😭tolonglah uang tabungan saya😭😭😭udah tf juta kendala juta blokir😭😭😭 mohon perbaiki akun seabank,positive
mudah cepat,positive
mudahcepat akurat,positive
mudah cepat transaksi,positive
tambahkan fitur pemisah uang simpanan min biar dibagi uangnya contoh beli hape disisihkan dikit disitu kekumpul ditarik saldo utama kayak fitur ewallet biru,negative
pengaplikasiannya gampang,positive
buka seabank susah loading kuota,negative
pokoknya sukaaaaaaaaa banget banget banget satset 🤗,positive
terima kasih memudahkan transaksi,positive
aplikasi sih obeng ya biaya bulanan sih mantap kali bunga eh biaya bulanan semoga aplikasi,positive
best mempermudah kegiatan banking mudah transfer tagihan token listrik pulsa pokoknya membantu recomended 👍🏼👌🏼,negative
membantu memudahkan tf bank,positive
alhamdulillahsea bank okeproses transfer lancartanpa biaya admindan alhamdulillah tambahan saldo ribu sea bank tingkatkan pelayanannyake sea bank majusukses sea bank👍👍👍,positive
bintang mudah singkat rumit mohon dikembangkan aplikasinya aplikasi khusus giro disediakan mempermudah pengusaha mendaftarkan perusahaan ya seabank,negative
rekening terblokir saldo disana lumayan hubungi cs disuru menunggu kalender butuh uang secepatnya mohon diprosesnya cepat slow respon kayak akun tb banget diblokirnya hadeh,negative
kirim saldo ewallet dna maintenance mengganggu,positive
seabank tanggal tbtb login seabank laporan tindaklanjutan cs ya solusi kantor seabank ya solusi cairin saldo ya tanggal kbr login aplikasi ya mohon tindak lanjutkan kendala bnr² butuh dana seabank bingung cari solusi dimana mohon bantu bersangkutan sangat² kecewa seabank sgat jelek,positive
membantusukses,positive
apps ya menawarkan deposit rp download buka rekening ceritanya bosdelik terapkan bosku,positive
memakai seabankdan transaksi bilang lumayan besarcuma muncul seabank pinjam sayabantu masukkan ya kecewa,positive
saran refferalin orglain suka ya diubah refferal ya disuruh depo min endapin min langsung kasih reward mengerti disuruh depo keluarkan uang fungsi ya saran biar cepat pengguna bank,positive
proses cepat transfernya coba,positive
paham perbank pas kenal sebnk alhamdulillah pahammudah transaksi nya bonus bunga sih gratis transaksi nya tau deh hehe,positive
parah banget pakai seabank scan qris langsung notif berhasil uangnya merchant ya lelet banget duit langsung uninstall kapoookk pikir pakai qris seabank,positive
pilihan terbaik menabung,positive
kesulitan meng uoloade foto e ktp sidah coba kali adakah jalan management apk tim ya membantu terimakasih,positive
simpel mudah dimengerti,positive
bank digital lumayan simple multifungsi link shopee shopee pay deposito lumayan maju seabank,positive
orang kehilangan uang berjuta juta pakai aplikasi seabank bikin akun menarik uang ya keblokir bikin akun menarik uang keblokir,negative
seabank semoga dipertahankan admin gratisnya suku bunga transaksi lancar terimakasih seabank terimakasih shopee,positive
terkoneksi akun sophee nik terkoneksi akun sophee akun dihapus sistemnya diperbaiki iya akun sophee dihapus terkoneksi nik ya 😒😒,positive
senang seabank mudah cepat terimakasih seabank,positive
mudah n gratis bri,positive
fitur ya bagus,positive
download mendaftar aplikasi uang amanuang raibentah gagal login transfer saldo kepotong penemerima dana masuk,negative
bagus mudah n cepat,positive
semenjak pakai seabanktransfer gratis bank manapun dah biaya sedikitpunmakasih seabank,positive
isi saldo juta indomaret ditolak ditolak alasan hemm,negative
fast respon ya menyita pulsa permasalahan sea banknya menelpon cs nyakecewa banget sea banknya pakai wa cs ya pakai telpon biasapulsa habis kuras,positive
seabank transaksi mudah,positive
terimakasih ya seabank tabungan uang,positive
assalamualaikum wr wb seabank gangguan login masuk mestinya pemberitahuan email mohon perbaiki butuh transaksi terimakasih 🙏🏻,positive
aplikasi menyusahkan transfer seabank kena pending saldo masuk chat cs status khusus status informasikan stres cuihhh developer ya iq low,negative
saran instal aplikasi inikalau uang hangusss hubungi cs ya berguna awas saldo ditahan dikirimdan butuh memperbaikinya hati hati bank penipu,negative
membantu memudahkan transfer,positive
bagus terpercaya sekaliii,negative
mudah penggunaannya gratis transfer bank,positive
seabank semoga kedepannya kemarin terbantu aplikasi seabank terima kasih seabank 🙏,negative
dipakai kesini dipakai minggu mengapai,positive
isi pulsa kadang suka gangguan aneh,negative
mudah cepat,positive
hati transfer uang pakai aplikasi kasusnya mengirim uang rekening tujuan langsung masuk giliran mengirim uang juta langsung pending alasannya perbaikan sistem 🤣 disuruh menunggu lho uang dipakai berobat tau deh kerjanya aplikasi berelasi ojk sekian,negative
mudah tanks seabank,positive
bagus sih pemakaian kendala daftar gampang vc kadang loading pas sinyal jelek,negative
download difikir ya apk uang hilang saldo akun lupa sandi pin ribet bertele cs ngejelasin banget ngabisin pulsa beeratus ribu akun diperbaiki kayak apalikasi contoh ya aladin lupa sandi sebutin nama kandung langsung sigap bantu kecewa apk semoga uang akun diganti allah berkali lipat,positive
bagus membantu sayangnya dilengkapi pembuatan kartu atm fisik pengguna menabungdeposit harapannya kedepan terbitkan pembuatan kartu atm fisik,negative
mudah simpleini butuhkan terimakasih,positive
kasih bintang ku selesai transaksi stts pesanan gagal saldo terpotong penangannya minggu saldoku komplain bukti kuat kecwa brat,negative
banget seabank mengasih voucher potongan gratis biaya admin mulu donwload pemakaian mengecewakan pakai biaya admin ok much riba hehe btw thank lu team seabank developernya 🫶 btw gue buzzer ya ya pure pengalaman pribadi gue pakai seabank tau pengalaman seabank gue gua mengasih feedback gua kasih rating sesuai,positive
mudah cepat,positive
top e wallet dana saldo terpotong uang masuk riwayat traksaksi menunggu uang masuk,negative
mudah mudahan aplikasi amanah 😘 allhamdulillah pakai aplikasi kendala tuh akun blokir kendala main blokir,negative
login akun mamasukan sandi memasukan kode otpsedangkan nomor mendaftar aktifapakah akun dipulihkan dana rekening amanbagaimana memulihkan ganti nomer barudan seabank kantor fisiknya daerah klatenterimakasih,positive
mendaftar pinjaman gagal,negative
berbahaya aplikasi tabungan hp hilang loginkan hp keamanannya kunci imei hp hilang permanen uang,negative
mudah membantu,positive
kurangnya barcode qrisnya usaha orang bawa cash langsung barcode seabank,positive
sea bank topsy suka memudahkan via trpya mudah mudahan sea bank kedepannya cabang tarik tunai langsung pakai kartu promo suku bunga nya😂,positive
transfer kali tranfer bank berhari masuk saldo berkurang uang masuk bank tujuan disangkanya nipu,negative
teruntuk investasi menyimpan uang uang aman aplikasi bodoh dimudahkan transaksitransaksi cepat lancar error adminnya langsung cepat tanggap,negative
kayak ya susah nya pakai banget ganti pin verifikasi pakai telepon call center coba mending langsung diangkat mah boro boro menunggu lamaa bangetmana duit nyangkut situ recomend banget nih,negative
aplikasi ya bagus bintang akun wdiblokir telpon berkali cs lelet banget ngurusine cs ya kyne dikit susah banget menyambung cs habis pulsa telpon berkali cs beres katane kantor telpon ditungguin diam bae saldo aduh tolong minnnn,negative
bank favorit ku sangat² bagus bank² bunganya cairnya harian gratis tfnya gratis biaya bulanannya kurangnya mesin tarik setor tunainnya apa-apa akali pakai bank biaya bulanannya mesinnya🤭,positive
mudah dipahami🔥,positive
mudah operasional ya suka,positive
suka seabank tranfer beda bank geratis biaya admin pertahankan biaya admin ya geratis kompetitor bermunculan mengutamakan keamanan bertransaksi kemudahan bertransaksi zaman era digital serba cepat berbenah berkembang sea bank maju berbage bidang pelayanan sea bank,positive
membantu transaksi nontunaiakan membantu kartu atm bank lainjd ambil uang ribet transfer bank laintrimz,negative
mudah dingunakan nabung untung 👍,positive
bagus transaksi,positive
membantu,positive
bagus appl initapi coba login hp hilangsy coba jgpadahal bagus transaksi biaya loobaguskan,positive
download transaksi aplikasi jelek seminggu pending atasi transaksi nlpn cs suruh menunggu deh coba pakai aplikasi bikin susah,negative
pas daftar nik ku ya ngatasinnya kakak biar pakai seabank,positive
top e wallet gopay tersedia enak admin respon diperbaikiaq rubah bintang terima kasih,positive
kemudahan bertransaksi pergi bank,positive
bagus sklicepat prosesnya,negative
aplikasi membantu memudahkan aktivitas transper bank thanks seabank semoga kedepannya sistem ya adakan kartu atm,positive
tolong perbaiki aplikasi ya login masuk login masuk ulang fotokan ktp ya terima kasih 🙏😊,positive
cepat proses ya indak lemot,positive
cepat akurat,positive
cepat akurat,positive
nasabah seabank namanya arien andriyani ngambil uang aplikasi seabank bisauangnya juta diambil aneh tolong kembalikan uangnya sistem tolong kasih tau orangnya biar menunggu transfer hp bifast gagal terussssss,negative
apk ya bagus sih kataku simpel mudah difahami cs ya gercep pakai apk seabank alhamdulillah aman terpercaya transaksi cepat ❤️❤️❤️,positive
untung banyakk nabung seabank ruginya bunga ok thankyou seabank semoga pelayanan terbaik nasabahnya,positive
alhamdulillah lancar transaksinya,positive
gampang menggunakannya,positive
ngisi pulsa byu jawabannya produk tersedia ya kak,positive
transfer uang rekening orang status sukses uang terpotong seabank rekening penerima masuk ya coba pancing transfer ribu rekening sih penerima ya transfer masukk ribu ya masuk tolong kemana uang ya,positive
alhamdulillah mudah bertransaksi gratis biaya transfer,positive
seabank bagus banget seabank pinjam ya seabank tingkatkan pembayaran ya spinjam shopee tandai centang bayar,positive
cari senang kenal seabank mudah mengirim uang kmna mudah membuka rekening tabungan cepat terpercaya terimakasih seabank tertolong hadirnya seabank terpercaya memudahkan orang bertransaksi pungut biaya admin,positive
saldo muncul transaksi saldo muncul kebijakannya saldo muncul parah,negative
hapus rating ya bicara sesuai alami buka rek baca syaratnyadan hoak tarik saldo n kasih reting bintang kena fitur sih sih ok min👍,positive
transfer bayar mudah cepat biaya,positive
cepat akurat transaksi saran penarikan dana tunaijadi pengguna repot membawa kartu atm penarikan alfamart minimarket indomaret berlogo sih bank penarikan dana tinggal scan barcode mudahmudahan terwujud,positive
susah daftar verifikasi video gagal jaringan stabil padahah koneksi jaringan internet stabil lokasi rumah tower,negative
lancar cepat pakai ribet,negative
best seabank buka konter jam tf bank malam metode pembayaran ya berubh pakai bifast langsung berubah realtime online gangguan terminimalisir sip seabank pertahankan kuwalitas pelayanan,positive
maunya paswor cek list dikasih bikin apk cewek ya mintanya,positive
seabank cepat mudah gratis transfer keren mantap,positive
aman transfer uang gratis tidk dah biaya tmbhn,positive
semoga kehilang saldo baywr tagihan sepengetahuan,positive
casback ribu mending buka rekening baca langsung bingung uang rekening seabank aman gratis biaya tranfer transfer cepat biaya admin,positive
ya allah kali menemukan sesuai hati dibanding bank bank ril disekitar memuaskan berharap top terkalahkan nabung deposito,positive
stop pilih pakai seabank transaksi aman sentosaawalnya ragu aplikasi pas coba ragu nyaman seabankke untungan seabank free transaksi trsnsfer bunga lumayan pokok ya mantulapa unggulanya bunga harian coy pokok ya lengket nih seabank,positive
⭐ yahsoalnya xtapi baguss👍,positive
mudah seabank,positive
seabank agustus samapi alhamdulillah kendala gangguan sistem seabank membantu proses bertransaksi transfer seabank bank dimana biaya gratis menabung semangat bunga seabank lumayan dibandingkan bank cair,positive
seabank terbaik top shopeepay gratis sekedar saran tambahkan aplikasinya tarik tunai setor tunaimakasih seabank moga kedepannya terbaik,positive
udang teman rp scam buktinya undang teman tahan saldonabung bonus undang teman rp nih scam,positive
alhamdulillah terimkasih apk mmbatu,positive
senang sea bank membantu perekonomian terimakasih sea bank tolong pertahankan gratis transfer xbulan bebas biaya administrasi 🥰 semoga sea bank kemudahan kelancaran amin,positive
ngasil bintang sekian tanggapan aplikasi burut mengalaminya service sulit aplikasi aplikasi,negative
membantu proses pengiriman dana,positive
tolong perbaiki aplikasinya coba update masuk aplikasi muncul tulisan layanan tersedia maksudnya coba coba kali nelpn csnya jawabanya solusinya uang tabungn seabank keperluan mendadak toloooong perbaiki layanan aplikasinya keluhan terjawab 🥺😭😭😭,positive
daftar jam langsung coba tranfer bank tarik saldo shopee proses cepat gratis biaya semoga dipertahankan bagusnya diperbaiki kekurangannya,positive
nomor ya hangus gbisa login,positive
cobasemoga transaksi ya mudahhanya sayang kartu atm ya shingga tarik tunai mesti transfer bank lainkurang efektif selebih ya puas,positive
bank digital terdebestt user friendly cepat mantap tarik duit shoope biaya,positive
memudahkan beetransaksi e wallet gratisan biaya,positive
tolong mengikuti kebijakan negara nyaman pakai seabank,positive
voucher pack masuk periode pendaftaran januari mengajukan keluhan persulit mudah tergiur promo bohong,positive
mantap sea bank pertahankan gratis biaya transfer admin bulannya masukan konsumen pilih tabungan pakai bunga,positive
